lr-AdamW,step,val_loss_clf,val_acc,val_loss_total,epoch,train_loss_clf,train_acc,train_loss_total
,575,,,,31,1.0498335361480713,0.5778356194496155,1.0498335361480713
0.00044596051217665495,576,,,,,,,
,593,0.9123613834381104,0.6872121095657349,0.9123613834381104,32,,,
,593,,,,32,1.0031102895736694,0.602141261100769,1.0031102895736694
0.0004670108822006704,594,,,,,,,
,611,0.9601297974586487,0.6041895151138306,0.9601297974586487,33,,,
,611,,,,33,0.9825680255889893,0.6015625,0.9825680255889893
0.0004881649809111501,612,,,,,,,
,629,0.885430634021759,0.6673612594604492,0.885430634021759,34,,,
,629,,,,34,0.9800989627838135,0.6056134700775146,0.9800989627838135
0.0005093813981664703,630,,,,,,,
,647,0.8604903817176819,0.6597206592559814,0.8604903817176819,35,,,
,647,,,,35,0.9401034712791443,0.6145833730697632,0.9401034712791443
0.0005306186018335297,648,,,,,,,
,665,0.9203472137451172,0.6529574990272522,0.9203472137451172,36,,,
,665,,,,36,0.931070864200592,0.6168981194496155,0.931070864200592
0.0005518350190888497,666,,,,,,,
,683,0.9178779721260071,0.6875410676002502,0.9178779721260071,37,,,
,683,,,,37,0.9448350071907043,0.6128472089767456,0.9448350071907043
0.0005729891177993294,684,,,,,,,
,701,0.9142606258392334,0.6562842726707458,0.9142606258392334,38,,,
,701,,,,38,0.9360917210578918,0.6087963581085205,0.9360917210578918
0.0005940394878233453,702,,,,,,,
,719,0.8012392520904541,0.7256708145141602,0.8012392520904541,39,,,
,719,,,,39,0.9021154046058655,0.6400462985038757,0.9021154046058655
0.0006149449220730483,720,,,,,,,
,737,0.7609961628913879,0.704832911491394,0.7609961628913879,40,,,
,737,,,,40,0.8395150899887085,0.657118022441864,0.8395150899887085
0.000635664497179175,738,,,,,,,
,755,0.7643851041793823,0.7606931328773499,0.7643851041793823,41,,,
,755,,,,41,0.8433546423912048,0.6741897463798523,0.8433546423912048
0.0006561576536004625,756,,,,,,,
,773,0.7347539067268372,0.7780945897102356,0.7347539067268372,42,,,
,773,,,,42,0.821212112903595,0.6788194179534912,0.821212112903595
0.0006763842750208564,774,,,,,,,
,791,0.7578498125076294,0.7436206936836243,0.7578498125076294,43,,,
,791,,,,43,0.7587987184524536,0.7051504850387573,0.7587987184524536
0.0006963047668790832,792,,,,,,,
,809,0.7759171724319458,0.7361994385719299,0.7759171724319458,44,,,
,809,,,,44,0.7757155299186707,0.7106481790542603,0.7757155299186707
0.0007158801338768633,810,,,,,,,
,827,0.6989260315895081,0.7747678160667419,0.6989260315895081,45,,,
,827,,,,45,0.7088669538497925,0.7352430820465088,0.7088669538497925
0.0007350720563140377,828,,,,,,,
,845,0.6224626898765564,0.8023689389228821,0.6224626898765564,46,,,
,845,,,,46,0.7193282246589661,0.7387152910232544,0.7193282246589661
0.0007538429651011822,846,,,,,,,
,863,0.7677149176597595,0.7150324583053589,0.7677149176597595,47,,,
,863,,,,47,0.6494252681732178,0.7667824029922485,0.6494252681732178
0.0007721561153028634,864,,,,,,,
,881,0.5357885956764221,0.8332967758178711,0.5357885956764221,48,,,
,881,,,,48,0.6064404845237732,0.7870369553565979,0.6064404845237732
0.0007899756580675747,882,,,,,,,
,899,0.5958364009857178,0.8130072355270386,0.5958364009857178,49,,,
,899,,,,49,0.596554696559906,0.7893518805503845,0.596554696559906
0.0008072667108035476,900,,,,,,,
,917,0.6167877316474915,0.8125685453414917,0.6167877316474915,50,,,
,917,,,,50,0.6396353244781494,0.7688078880310059,0.6396353244781494
0.0008239954254630627,918,,,,,,,
,935,0.5430105924606323,0.8368428349494934,0.5430105924606323,51,,,
,935,,,,51,0.5679014921188354,0.796296238899231,0.5679014921188354
0.0008401290548015924,936,,,,,,,
,953,0.48210442066192627,0.8720845580101013,0.48210442066192627,52,,,
,953,,,,52,0.5347738862037659,0.8110532164573669,0.5347738862037659
0.0008556360164820708,954,,,,,,,
,971,0.39950042963027954,0.868648111820221,0.39950042963027954,53,,,
,971,,,,53,0.5109965205192566,0.8200231194496155,0.5109965205192566
0.0008704859548988004,972,,,,,,,
,989,0.39504823088645935,0.8721941709518433,0.39504823088645935,54,,,
,989,,,,54,0.5129200220108032,0.8226272463798523,0.5129200220108032
0.0008846498005999767,990,,,,,,,
,1007,0.4346756637096405,0.87508225440979,0.4346756637096405,55,,,
,1007,,,,55,0.4924916923046112,0.8206018805503845,0.4924916923046112
0.0008980998271925047,1008,,,,,,,
,1025,0.44288018345832825,0.8510273098945618,0.44288018345832825,56,,,
,1025,,,,56,0.4384373128414154,0.8498263955116272,0.4384373128414154
0.0009108097056177156,1026,,,,,,,
,1043,0.4569070637226105,0.8443737030029297,0.4569070637226105,57,,,
,1043,,,,57,0.48479172587394714,0.8269675970077515,0.48479172587394714
0.0009227545556917353,1044,,,,,,,
,1061,0.4295942187309265,0.8647729158401489,0.4295942187309265,58,,,
,1061,,,,58,0.4879520833492279,0.8284143209457397,0.4879520833492279
0.0009339109948096134,1062,,,,,,,
,1079,0.4491361677646637,0.8582292199134827,0.4491361677646637,59,,,
,1079,,,,59,0.4671265482902527,0.8475116491317749,0.4671265482902527
0.0009442571837178694,1080,,,,,,,
,1097,0.3644547462463379,0.8787380456924438,0.3644547462463379,60,,,
,1097,,,,60,0.4346109926700592,0.8504050374031067,0.4346109926700592
0.0009537728692658578,1098,,,,,,,
,1115,0.4532349407672882,0.8754112124443054,0.4532349407672882,61,,,
,1115,,,,61,0.41427940130233765,0.8570600748062134,0.41427940130233765
0.0009624394240522616,1116,,,,,,,
,1133,0.36920055747032166,0.9063391089439392,0.36920055747032166,62,,,
,1133,,,,62,0.4164988696575165,0.8602430820465088,0.4164988696575165
0.0009702398828891044,1134,,,,,,,
,1151,0.4185448884963989,0.8682094812393188,0.4185448884963989,63,,,
,1151,,,,63,0.3919305205345154,0.865451455116272,0.3919305205345154
0.0009771589760119031,1152,,,,,,,
,1169,0.3605424165725708,0.8961394429206848,0.3605424165725708,64,,,
,1169,,,,64,0.4064693748950958,0.8634259700775146,0.4064693748950958
0.0009831831589709487,1170,,,,,,,
,1187,0.4534687101840973,0.8440447449684143,0.4534687101840973,65,,,
,1187,,,,65,0.3723653554916382,0.8657407164573669,0.3723653554916382
0.0009883006391452032,1188,,,,,,,
,1205,0.30677178502082825,0.9204138517379761,0.30677178502082825,66,,,
,1205,,,,66,0.4081682860851288,0.8527199029922485,0.4081682860851288
0.0009925013988269084,1206,,,,,,,
,1223,0.3345601260662079,0.9135410189628601,0.3345601260662079,67,,,
,1223,,,,67,0.3752528727054596,0.8703703880310059,0.3752528727054596
0.000995777214831719,1224,,,,,,,
,1241,0.42482343316078186,0.8891569972038269,0.42482343316078186,68,,,
,1241,,,,68,0.36782407760620117,0.8784722089767456,0.36782407760620117
0.0009981216745959735,1242,,,,,,,
,1259,0.387658953666687,0.8928127288818359,0.387658953666687,69,,,
,1259,,,,69,0.36321839690208435,0.8776041865348816,0.36321839690208435
0.0009995301887295873,1260,,,,,,,
,1277,0.45635631680488586,0.8190026879310608,0.45635631680488586,70,,,
,1277,,,,70,0.36660265922546387,0.8715276718139648,0.36660265922546387
0.001,1278,,,,,,,
,1295,0.40221449732780457,0.8716458678245544,0.40221449732780457,71,,,
,1295,,,,71,0.3516383767127991,0.8804976344108582,0.3516383767127991
0.0009999125808060514,1296,,,,,,,
,1313,0.4215189814567566,0.8791767358779907,0.4215189814567566,72,,,
,1313,,,,72,0.30539441108703613,0.8961226344108582,0.30539441108703613
0.0009996503537927897,1314,,,,,,,
,1331,0.34405526518821716,0.909994900226593,0.34405526518821716,73,,,
,1331,,,,73,0.3241427540779114,0.8932291865348816,0.3241427540779114
0.0009992134106552783,1332,,,,,,,
,1349,0.3971704840660095,0.8399503231048584,0.3971704840660095,74,,,
,1349,,,,74,0.3581976890563965,0.8700810670852661,0.3581976890563965
0.0009986019041829956,1350,,,,,,,
,1367,0.3838924467563629,0.8999049663543701,0.3838924467563629,75,,,
,1367,,,,75,0.33656662702560425,0.8802083134651184,0.33656662702560425
0.000997816048206409,1368,,,,,,,
,1385,0.3140179216861725,0.89957594871521,0.3140179216861725,76,,,
,1385,,,,76,0.3062272071838379,0.896701455116272,0.3062272071838379
0.0009968561175222016,1386,,,,,,,
,1403,0.32027557492256165,0.903231680393219,0.32027557492256165,77,,,
,1403,,,,77,0.30813711881637573,0.8946758508682251,0.30813711881637573
0.0009957224477971825,1404,,,,,,,
,1421,0.46905890107154846,0.8755209445953369,0.46905890107154846,78,,,
,1421,,,,78,0.28172168135643005,0.9016203880310059,0.28172168135643005
0.0009944154354509117,1422,,,,,,,
,1439,0.34891289472579956,0.9066680669784546,0.34891289472579956,79,,,
,1439,,,,79,0.30040282011032104,0.9004629254341125,0.30040282011032104
0.0009929355375170809,1440,,,,,,,
,1457,0.3117081820964813,0.9170871376991272,0.3117081820964813,80,,,
,1457,,,,80,0.31558147072792053,0.8885994553565979,0.31558147072792053
0.0009912832714836976,1458,,,,,,,
,1475,0.3143681287765503,0.9205235242843628,0.3143681287765503,81,,,
,1475,,,,81,0.2971732020378113,0.8995949625968933,0.2971732020378113
0.0009894592151121324,1476,,,,,,,
,1493,0.31679609417915344,0.89957594871521,0.31679609417915344,82,,,
,1493,,,,82,0.2598792612552643,0.9149305820465088,0.2598792612552643
0.0009874640062350875,1494,,,,,,,
,1511,0.3164955973625183,0.9169774651527405,0.3164955973625183,83,,,
,1511,,,,83,0.2752511203289032,0.9097223281860352,0.2752511203289032
0.0009852983425335607,1512,,,,,,,
,1529,0.39041414856910706,0.8993566036224365,0.39041414856910706,84,,,
,1529,,,,84,0.26410582661628723,0.9111689925193787,0.26410582661628723
0.0009829629812928816,1530,,,,,,,
,1547,0.4135318100452423,0.8612269163131714,0.4135318100452423,85,,,
,1547,,,,85,0.25181320309638977,0.9178240299224854,0.25181320309638977
0.000980458739137906,1548,,,,,,,
,1565,0.28889572620391846,0.927286684513092,0.28889572620391846,86,,,
,1565,,,,86,0.2609088122844696,0.9160879254341125,0.2609088122844696
0.0009777864917474587,1566,,,,,,,
,1583,0.37150853872299194,0.903231680393219,0.37150853872299194,87,,,
,1583,,,,87,0.2782277762889862,0.9100115299224854,0.2782277762889862
0.0009749471735481295,1584,,,,,,,
,1601,0.32835835218429565,0.9102142453193665,0.32835835218429565,88,,,
,1601,,,,88,0.25313815474510193,0.9100115299224854,0.25313815474510193
0.0009719417773875231,1602,,,,,,,
,1619,0.3804928660392761,0.8996856212615967,0.3804928660392761,89,,,
,1619,,,,89,0.2534843683242798,0.9169560074806213,0.2534843683242798
0.0009687713541870824,1620,,,,,,,
,1637,0.32451391220092773,0.9273964166641235,0.32451391220092773,90,,,
,1637,,,,90,0.23685160279273987,0.9178241491317749,0.23685160279273987
0.0009654370125746047,1638,,,,,,,
,1655,0.3092004656791687,0.913650631904602,0.3092004656791687,91,,,
,1655,,,,91,0.23769769072532654,0.9137731790542603,0.23769769072532654
0.0009619399184965783,1656,,,,,,,
,1673,0.29662978649139404,0.9102142453193665,0.29662978649139404,92,,,
,1673,,,,92,0.25529491901397705,0.9053819179534912,0.25529491901397705
0.0009582812948104762,1674,,,,,,,
,1691,0.3086523115634918,0.909994900226593,0.3086523115634918,93,,,
,1691,,,,93,0.25483447313308716,0.9181134700775146,0.25483447313308716
0.0009544624208571506,1692,,,,,,,
,1709,0.34402260184288025,0.9030123949050903,0.34402260184288025,94,,,
,1709,,,,94,0.22540056705474854,0.9227429628372192,0.22540056705474854
0.0009504846320134736,1710,,,,,,,
,1727,0.35166504979133606,0.899466335773468,0.35166504979133606,95,,,
,1727,,,,95,0.22743399441242218,0.927951455116272,0.22743399441242218
0.0009463493192253872,1728,,,,,,,
,1745,0.31046944856643677,0.9063391089439392,0.31046944856643677,96,,,
,1745,,,,96,0.21313074231147766,0.929976761341095,0.21313074231147766
0.0009420579285215178,1746,,,,,,,
,1763,0.2932363450527191,0.9065584540367126,0.2932363450527191,97,,,
,1763,,,,97,0.22118814289569855,0.9267939925193787,0.22118814289569855
0.000937611960507533,1764,,,,,,,
,1781,0.31951287388801575,0.903231680393219,0.31951287388801575,98,,,
,1781,,,,98,0.2198769897222519,0.923611044883728,0.2198769897222519
0.0009330129698414117,1782,,,,,,,
,1799,0.27046099305152893,0.9169774651527405,0.27046099305152893,99,,,
,1799,,,,99,0.20670683681964874,0.9267938137054443,0.20670683681964874
0.0009282625646898148,1800,,,,,,,
,1817,0.3452117145061493,0.9134312868118286,0.3452117145061493,100,,,
,1817,,,,100,0.19094330072402954,0.9308449029922485,0.19094330072402954
0.0009233624061657436,1818,,,,,,,
,1835,0.31092673540115356,0.9134312868118286,0.31092673540115356,101,,,
,1835,,,,101,0.2177581787109375,0.9282407164573669,0.2177581787109375
0.0009183142077476857,1836,,,,,,,
,1853,0.42347678542137146,0.8927030563354492,0.42347678542137146,102,,,
,1853,,,,102,0.22266514599323273,0.9288194179534912,0.22266514599323273
0.0009131197346804487,1854,,,,,,,
,1871,0.28719332814216614,0.9344885349273682,0.28719332814216614,103,,,
,1871,,,,103,0.2281065583229065,0.9233217239379883,0.2281065583229065
0.0009077808033578921,1872,,,,,,,
,1889,0.3785081207752228,0.9239599108695984,0.3785081207752228,104,,,
,1889,,,,104,0.20170040428638458,0.9320023655891418,0.20170040428638458
0.0009022992806877745,1890,,,,,,,
,1907,0.325834184885025,0.9101046323776245,0.325834184885025,105,,,
,1907,,,,105,0.2292954921722412,0.9256365299224854,0.2292954921722412
0.0008966770834389369,1908,,,,,,,
,1925,0.25101208686828613,0.9377056956291199,0.25101208686828613,106,,,
,1925,,,,106,0.19155341386795044,0.9337384700775146,0.19155341386795044
0.0008909161775710499,1926,,,,,,,
,1943,0.3307924270629883,0.9238502383232117,0.3307924270629883,107,,,
,1943,,,,107,0.19295188784599304,0.9334491491317749,0.19295188784599304
0.0008850185775471609,1944,,,,,,,
,1961,0.3039180040359497,0.9103238582611084,0.3039180040359497,108,,,
,1961,,,,108,0.19646790623664856,0.9375,0.19646790623664856
0.0008789863456292802,1962,,,,,,,
,1979,0.2642420828342438,0.9203041195869446,0.2642420828342438,109,,,
,1979,,,,109,0.19791442155838013,0.9328703880310059,0.19791442155838013
0.0008728215911572529,1980,,,,,,,
,1997,0.24985231459140778,0.9273963570594788,0.24985231459140778,110,,,
,1997,,,,110,0.1884954422712326,0.9383679628372192,0.1884954422712326
0.0008665264698111694,1998,,,,,,,
,2015,0.27894434332847595,0.9205235242843628,0.27894434332847595,111,,,
,2015,,,,111,0.18838565051555634,0.9369211792945862,0.18838565051555634
0.0008601031828575701,2016,,,,,,,
,2033,0.26979026198387146,0.9239599108695984,0.26979026198387146,112,,,
,2033,,,,112,0.21874478459358215,0.931423544883728,0.21874478459358215
0.0008535539763797113,2034,,,,,,,
,2051,0.2610109746456146,0.9203041195869446,0.2610109746456146,113,,,
,2051,,,,113,0.1771245151758194,0.9418401718139648,0.1771245151758194
0.0008468811404921587,2052,,,,,,,
,2069,0.30987635254859924,0.9308328032493591,0.30987635254859924,114,,,
,2069,,,,114,0.17575953900814056,0.9441550374031067,0.17575953900814056
0.000840087008539984,2070,,,,,,,
,2087,0.2752550542354584,0.9377056956291199,0.2752550542354584,115,,,
,2087,,,,115,0.16457317769527435,0.9421294927597046,0.16457317769527435
0.000833173956282846,2088,,,,,,,
,2105,0.29874807596206665,0.9308328032493591,0.29874807596206665,116,,,
,2105,,,,116,0.18777833878993988,0.9395254254341125,0.18777833878993988
0.0008261444010642379,2106,,,,,,,
,2123,0.2863660156726837,0.927286684513092,0.2863660156726837,117,,,
,2123,,,,117,0.178933247923851,0.9372106790542603,0.178933247923851
0.0008190008009661964,2124,,,,,,,
,2141,0.2512984871864319,0.9239599108695984,0.2512984871864319,118,,,
,2141,,,,118,0.166355699300766,0.9438657164573669,0.166355699300766
0.000811745653949763,2142,,,,,,,
,2159,0.27457818388938904,0.9377056956291199,0.27457818388938904,119,,,
,2159,,,,119,0.16537602245807648,0.9427083134651184,0.16537602245807648
0.0008043814969815022,2160,,,,,,,
,2177,0.21589097380638123,0.9412517547607422,0.21589097380638123,120,,,
,2177,,,,120,0.17321868240833282,0.9412614703178406,0.17321868240833282
0.0007969109051463795,2178,,,,,,,
,2195,0.2844468355178833,0.9308328032493591,0.2844468355178833,121,,,
,2195,,,,121,0.1253090500831604,0.9629628658294678,0.1253090500831604
0.0007893364907473105,2196,,,,,,,
,2213,0.27841717004776,0.9269577264785767,0.27841717004776,122,,,
,2213,,,,122,0.15853938460350037,0.9473379254341125,0.15853938460350037
0.0007816609023916948,2214,,,,,,,
,2231,0.3024672269821167,0.9203041195869446,0.3024672269821167,123,,,
,2231,,,,123,0.18081134557724,0.9337384700775146,0.18081134557724
0.0007738868240652572,2232,,,,,,,
,2249,0.30990856885910034,0.9273963570594788,0.30990856885910034,124,,,
,2249,,,,124,0.13128553330898285,0.9545717239379883,0.13128553330898285
0.0007660169741935151,2250,,,,,,,
,2267,0.27750512957572937,0.9339401721954346,0.27750512957572937,125,,,
,2267,,,,125,0.1587342917919159,0.9464699029922485,0.1587342917919159
0.0007580541046912057,2268,,,,,,,
,2285,0.29376333951950073,0.9204138517379761,0.29376333951950073,126,,,
,2285,,,,126,0.156300351023674,0.944733738899231,0.156300351023674
0.0007500009999999999,2286,,,,,,,
,2303,0.31226402521133423,0.8959200978279114,0.31226402521133423,127,,,
,2303,,,,127,0.15478374063968658,0.945023238658905,0.15478374063968658
0.0007418604761148456,2304,,,,,,,
,2321,0.3510103225708008,0.9063391089439392,0.3510103225708008,128,,,
,2321,,,,128,0.14930294454097748,0.9456018805503845,0.14930294454097748
0.0007336353795992744,2322,,,,,,,
,2339,0.3169923722743988,0.9031220078468323,0.3169923722743988,129,,,
,2339,,,,129,0.14794830977916718,0.9519675374031067,0.14794830977916718
0.000725328586590021,2340,,,,,,,
,2357,0.25557541847229004,0.9411420822143555,0.25557541847229004,130,,,
,2357,,,,130,0.14127865433692932,0.9537036418914795,0.14127865433692932
0.0007169430017913008,2358,,,,,,,
,2375,0.2667403221130371,0.9205235242843628,0.2667403221130371,131,,,
,2375,,,,131,0.13093937933444977,0.9560185670852661,0.13093937933444977
0.0007084815574590985,2376,,,,,,,
,2393,0.21090002357959747,0.9378153085708618,0.21090002357959747,132,,,
,2393,,,,132,0.14996105432510376,0.9513890743255615,0.14996105432510376
0.0006999472123758217,2394,,,,,,,
,2411,0.21063025295734406,0.9480149149894714,0.21063025295734406,133,,,
,2411,,,,133,0.17188797891139984,0.9406828880310059,0.17188797891139984
0.0006913429508156802,2412,,,,,,,
,2429,0.2859463095664978,0.9375960230827332,0.2859463095664978,134,,,
,2429,,,,134,0.13839219510555267,0.9574652910232544,0.13839219510555267
0.0006826717815011488,2430,,,,,,,
,2447,0.2004711925983429,0.9584339261054993,0.2004711925983429,135,,,
,2447,,,,135,0.1272614300251007,0.9568866491317749,0.1272614300251007
0.0006739367365508843,2448,,,,,,,
,2465,0.3479367196559906,0.927286684513092,0.3479367196559906,136,,,
,2465,,,,136,0.132409930229187,0.9502314329147339,0.132409930229187
0.0006651408704194596,2466,,,,,,,
,2483,0.28950291872024536,0.9377056956291199,0.28950291872024536,137,,,
,2483,,,,137,0.15600213408470154,0.9473379254341125,0.15600213408470154
0.0006562872588292863,2484,,,,,,,
,2501,0.32416731119155884,0.9308328032493591,0.32416731119155884,138,,,
,2501,,,,138,0.13853280246257782,0.9565971493721008,0.13853280246257782
0.0006473789976951033,2502,,,,,,,
,2519,0.2881125211715698,0.9377056956291199,0.2881125211715698,139,,,
,2519,,,,139,0.1297810673713684,0.9571758508682251,0.1297810673713684
0.0006384192020414017,2520,,,,,,,
,2537,0.286209374666214,0.9410324096679688,0.286209374666214,140,,,
,2537,,,,140,0.14322228729724884,0.9534143805503845,0.14322228729724884
0.0006294110049131701,2538,,,,,,,
,2555,0.29508495330810547,0.9377056956291199,0.29508495330810547,141,,,
,2555,,,,141,0.1512497067451477,0.945891261100769,0.1512497067451477
0.0006203575562803357,2556,,,,,,,
,2573,0.27767741680145264,0.9342692494392395,0.27767741680145264,142,,,
,2573,,,,142,0.14290769398212433,0.9482060074806213,0.14290769398212433
0.0006112620219362892,2574,,,,,,,
,2591,0.23575732111930847,0.9446881413459778,0.23575732111930847,143,,,
,2591,,,,143,0.12760590016841888,0.9577546119689941,0.12760590016841888
0.0006021275823908766,2592,,,,,,,
,2609,0.31062671542167664,0.9481245875358582,0.31062671542167664,144,,,
,2609,,,,144,0.1109917014837265,0.9667245745658875,0.1109917014837265
0.000592957431758243,2610,,,,,,,
,2627,0.32615718245506287,0.9236308932304382,0.32615718245506287,145,,,
,2627,,,,145,0.1339038908481598,0.9513887763023376,0.1339038908481598
0.0005837547766399216,2628,,,,,,,
,2645,0.36360758543014526,0.9275060296058655,0.36360758543014526,146,,,
,2645,,,,146,0.12025254219770432,0.9632524251937866,0.12025254219770432
0.0005745228350035547,2646,,,,,,,
,2663,0.26188960671424866,0.9275060296058655,0.26188960671424866,147,,,
,2663,,,,147,0.11893797665834427,0.9606481790542603,0.11893797665834427
0.0005652648350576414,2664,,,,,,,
,2681,0.2802084684371948,0.9411420822143555,0.2802084684371948,148,,,
,2681,,,,148,0.10082300007343292,0.9632523655891418,0.10082300007343292
0.0005559840141227016,2682,,,,,,,
,2699,0.3278125524520874,0.9309424161911011,0.3278125524520874,149,,,
,2699,,,,149,0.11373730003833771,0.9615161418914795,0.11373730003833771
0.0005466836174992583,2700,,,,,,,
,2717,0.29913005232810974,0.9204138517379761,0.29913005232810974,150,,,
,2717,,,,150,0.110404372215271,0.9606481790542603,0.110404372215271
0.0005373668973330249,2718,,,,,,,
,2735,0.30741819739341736,0.9343788623809814,0.30741819739341736,151,,,
,2735,,,,151,0.11451932787895203,0.9586226344108582,0.11451932787895203
0.0005280371114777014,2736,,,,,,,
,2753,0.3086995780467987,0.9412517547607422,0.3086995780467987,152,,,
,2753,,,,152,0.12453365325927734,0.9568867087364197,0.12453365325927734
0.0005186975223557743,2754,,,,,,,
,2771,0.3075757920742035,0.9239599108695984,0.3075757920742035,153,,,
