site,calls,kind,bits,dynamic,per_call,frac_bits,on_grid,max_abs_in,max_abs_out,worst_grid_err_lsb,saturated_elems,total_elems,float32_exact,worst_bits_needed,saturated_pct
backbone.proc_memory_blocks.0.latent_attentions.0.softmax.in,60,fx16,16,False,False,8,True,60.329959869384766,60.328125,0.0,0,145267200,True,14.914758838941857,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.softmax.out,60,fx16,16,False,False,14,True,1.0,1.0,0.0,0,145267200,True,15.0,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.in,60,fx16,24,False,False,7,True,48523.1640625,48523.1640625,0.0,0,47923200,True,23.566386007263567,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.centered,60,fx16,24,False,False,7,True,45563.2421875,45563.2421875,0.0,0,47923200,True,23.475582789488442,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.hat,60,fx16,16,False,False,12,True,5.064911842346191,5.06494140625,0.0,0,47923200,True,15.340545579312394,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.out,60,fx16,16,False,False,12,True,4.845061302185059,4.844970703125,0.0,0,47923200,True,15.276487941887195,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu1.in,60,fx16,16,False,False,12,True,5.1079816818237305,5.10791015625,0.0,0,47923200,True,15.35273314949786,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu1.out,60,fx16,16,False,False,12,True,5.107909679412842,5.10791015625,0.0,0,47923200,True,15.35273314949786,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.in,60,fx16,24,False,False,18,True,5.10791015625,5.10791015625,0.0,0,47923200,True,21.352733149497862,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.centered,60,fx16,24,False,False,18,True,4.871870040893555,4.8718719482421875,0.0,0,47923200,True,21.28447621410143,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.hat,60,fx16,16,False,False,11,True,7.571779727935791,7.57177734375,0.0,0,47923200,True,14.92063198766726,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.out,60,fx16,16,False,False,11,True,7.878201961517334,7.87841796875,0.0,0,47923200,True,14.977905957374304,0.0
