site,calls,kind,bits,dynamic,per_call,frac_bits,on_grid,max_abs_in,max_abs_out,worst_grid_err_lsb,saturated_elems,total_elems,float32_exact,worst_bits_needed,saturated_pct
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.hat,3,fx16,16,False,False,11,True,8.810201644897461,8.81005859375,0.0,0,2396160,True,15.139151614223039,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.out,3,fx16,16,False,False,12,True,4.152432918548584,4.15234375,0.0,0,2396160,True,15.053925881531105,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu2.in,3,fx16,16,False,False,12,True,4.9399542808532715,4.93994140625,0.0,0,2396160,True,15.30449392978285,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu2.out,3,fx16,16,False,False,12,True,3.750401735305786,3.75048828125,0.0,0,2396160,True,14.907078434296485,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.in,3,fx16,24,False,False,16,True,13.799678802490234,13.7996826171875,0.0,0,2396160,True,20.786563181320144,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.centered,3,fx16,24,False,False,16,True,13.723982810974121,13.723983764648438,0.0,0,2396160,True,20.778627419201086,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.hat,3,fx16,16,False,False,12,True,4.648117542266846,4.648193359375,0.0,0,2396160,True,15.216670084407065,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.out,3,fx16,16,False,False,14,True,1.3272264003753662,1.32720947265625,0.0,0,2396160,True,15.40839608835143,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.in,3,fx16,24,False,False,16,True,13.799678802490234,13.7996826171875,0.0,0,2396160,True,20.786563181320144,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.centered,3,fx16,24,False,False,16,True,13.723982810974121,13.723983764648438,0.0,0,2396160,True,20.778627419201086,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.hat,3,fx16,16,False,False,12,True,4.648117542266846,4.648193359375,0.0,0,2396160,True,15.216670084407065,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.out,3,fx16,16,False,False,13,True,3.0625040531158447,3.0625,0.0,0,2396160,True,15.614709844115207,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.softmax.in,3,fx16,16,False,False,10,True,17.100269317626953,17.1005859375,0.0,0,7263360,True,15.095973853603395,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.softmax.out,3,fx16,16,False,False,14,True,0.9984952211380005,0.99847412109375,0.0,0,7263360,True,14.997796940840429,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.in,3,fx16,24,False,False,16,True,14.670245170593262,14.670242309570312,0.0,0,2396160,True,20.874820795205306,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.centered,3,fx16,24,False,False,16,True,14.659261703491211,14.659255981445312,0.0,0,2396160,True,20.87373997740968,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.hat,3,fx16,16,False,False,12,True,4.621444225311279,4.621337890625,0.0,0,2396160,True,15.208310576478638,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.out,3,fx16,16,False,False,13,True,1.678869366645813,1.6788330078125,0.0,0,2396160,True,14.747458733680316,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu1.in,3,fx16,16,False,False,12,True,4.5664448738098145,4.56640625,0.0,0,2396160,True,15.191059214531656,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu1.out,3,fx16,16,False,False,13,True,3.374735116958618,3.374755859375,0.0,0,2396160,True,15.754783136768198,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.in,3,fx16,24,False,False,19,True,3.374755859375,3.374755859375,0.0,0,2396160,True,21.7547831367682,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.centered,3,fx16,24,False,False,19,True,3.369502067565918,3.3695030212402344,0.0,0,2396160,True,21.752535819399707,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.hat,3,fx16,16,False,False,11,True,10.054588317871094,10.0546875,0.0,0,2396160,True,15.329796338220701,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.out,3,fx16,16,False,False,12,True,4.797394752502441,4.79736328125,0.0,0,2396160,True,15.262241692033331,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu2.in,3,fx16,16,False,False,12,True,5.200077533721924,5.2001953125,0.0,0,2396160,True,15.378565810000563,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu2.out,3,fx16,16,False,False,12,True,3.800018548965454,3.800048828125,0.0,0,2396160,True,14.926017956356542,0.0
backbone.proc_embs_block.layer_norm.in,3,fx16,24,False,False,16,True,15.359694480895996,15.359695434570312,0.0,0,2396160,True,20.941077704215225,0.0
backbone.proc_embs_block.layer_norm.centered,3,fx16,24,False,False,16,True,15.318199157714844,15.318206787109375,0.0,0,2396160,True,20.937175514162988,0.0
backbone.proc_embs_block.layer_norm.hat,3,fx16,16,False,False,12,True,4.304211139678955,4.30419921875,0.0,0,2396160,True,15.105744854207543,0.0
backbone.proc_embs_block.layer_norm.out,3,fx16,16,False,False,13,True,1.9361492395401,1.9361572265625,0.0,0,2396160,True,14.953196112102098,0.0
backbone.proc_embs_block.relu.in,3,int8,16,False,False,,True,4.985716819763184,4.983238220214844,0.0,0,2396160,True,7.832890014164741,0.0
models_clf.0.relu.in,3,int8,16,False,False,,True,7.1152544021606445,7.129341125488281,0.0,0,24960,True,7.768184324776926,0.0
models_clf.0.log_softmax.in,3,fx16,16,False,False,8,True,51.57780838012695,51.578125,0.0,0,4680,True,14.688687423222536,0.0
