site,calls,kind,bits,dynamic,per_call,frac_bits,on_grid,max_abs_in,max_abs_out,worst_grid_err_lsb,saturated_elems,total_elems,float32_exact,worst_bits_needed,saturated_pct
backbone.proc_memory_blocks.0.cross_attention.gelu1.out,60,fx16,16,False,False,12,True,4.665764331817627,4.665771484375,0.0,0,70778880,True,15.222115650135624,0.0
backbone.proc_memory_blocks.0.cross_attention.layer_norm_2.in,60,fx16,24,False,False,18,True,4.665771484375,4.665771484375,0.0,0,70778880,True,21.222115650135624,0.0
backbone.proc_memory_blocks.0.cross_attention.layer_norm_2.centered,60,fx16,24,False,False,18,True,4.42796516418457,4.4279632568359375,0.0,0,70778880,True,21.146643250710135,0.0
backbone.proc_memory_blocks.0.cross_attention.layer_norm_2.hat,60,fx16,16,False,False,11,True,7.345770359039307,7.345703125,0.0,0,70778880,True,14.876900591040306,0.0
backbone.proc_memory_blocks.0.cross_attention.layer_norm_2.out,60,fx16,16,False,False,11,True,7.286374092102051,7.2861328125,0.0,0,70778880,True,14.865153292938063,0.0
backbone.proc_memory_blocks.0.cross_attention.gelu2.in,60,fx16,16,False,False,12,True,5.691883563995361,5.69189453125,0.0,0,70778880,True,15.508908929493996,0.0
backbone.proc_memory_blocks.0.cross_attention.gelu2.out,60,fx16,16,False,False,12,True,5.69189453125,5.69189453125,0.0,0,70778880,True,15.508908929493996,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_x.in,60,fx16,24,False,False,5,True,50944.10546875,50944.09375,0.0,0,70778880,True,21.636627275469365,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_x.centered,60,fx16,24,False,False,5,True,50435.0546875,50435.0625,0.0,0,70778880,True,21.62213942493342,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_x.hat,60,fx16,16,False,False,12,True,5.085478782653809,5.08544921875,0.0,0,70778880,True,15.346375218928008,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_x.out,60,fx16,16,False,False,12,True,5.022523880004883,5.0224609375,0.0,0,70778880,True,15.328394438352458,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_1.in,60,fx16,24,False,False,5,True,50944.10546875,50944.09375,0.0,0,70778880,True,21.636627275469365,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_1.centered,60,fx16,24,False,False,5,True,50435.0546875,50435.0625,0.0,0,70778880,True,21.62213942493342,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_1.hat,60,fx16,16,False,False,12,True,5.085478782653809,5.08544921875,0.0,0,70778880,True,15.346375218928008,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_1.out,60,fx16,16,False,False,12,True,4.99632453918457,4.996337890625,0.0,0,70778880,True,15.320871046330447,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.softmax.in,60,fx16,16,False,False,9,True,41.782249450683594,41.783203125,0.0,0,214548480,True,15.384851189384747,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.softmax.out,60,fx16,16,False,False,14,True,1.0,1.0,0.0,0,214548480,True,15.0,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.in,60,fx16,24,False,False,5,True,50944.0546875,50944.0625,0.0,0,70778880,True,21.63662639049467,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.centered,60,fx16,24,False,False,5,True,50435.04296875,50435.03125,0.0,0,70778880,True,21.62213853102684,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.hat,60,fx16,16,False,False,12,True,5.094464302062988,5.094482421875,0.0,0,70778880,True,15.348935582048773,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.out,60,fx16,16,False,False,12,True,5.1914801597595215,5.19140625,0.0,0,70778880,True,15.376125389276174,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu1.in,60,fx16,16,False,False,12,True,5.99961519241333,5.99951171875,0.0,0,70778880,True,15.584845089120613,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu1.out,60,fx16,16,False,False,12,True,5.99951171875,5.99951171875,0.0,0,70778880,True,15.584845089120613,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.in,60,fx16,24,False,False,18,True,5.99951171875,5.99951171875,0.0,0,70778880,True,21.584845089120613,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.centered,60,fx16,24,False,False,18,True,5.648618698120117,5.64862060546875,0.0,0,70778880,True,21.497898604056196,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.hat,60,fx16,16,False,False,11,True,7.986767768859863,7.98681640625,0.0,0,70778880,True,14.997620550689716,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.out,60,fx16,16,False,False,11,True,8.285957336425781,8.2861328125,0.0,0,70778880,True,15.050698944430026,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu2.in,60,fx16,16,False,False,12,True,5.012411117553711,5.012451171875,0.0,0,70778880,True,15.32551627781456,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu2.out,60,fx16,16,False,False,12,True,4.320279121398926,4.3203125,0.0,0,70778880,True,15.111135670234708,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.in,60,fx16,24,False,False,5,True,50942.92578125,50942.9375,0.0,0,70778880,True,21.63659453104408,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.centered,60,fx16,24,False,False,5,True,50433.90625,50433.90625,0.0,0,70778880,True,21.622106350021248,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.hat,60,fx16,16,False,False,12,True,5.072110652923584,5.072021484375,0.0,0,70778880,True,15.342560856545068,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.out,60,fx16,16,False,False,12,True,5.062575817108154,5.0625,0.0,0,70778880,True,15.339850002884624,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.in,60,fx16,24,False,False,5,True,50942.92578125,50942.9375,0.0,0,70778880,True,21.63659453104408,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.centered,60,fx16,24,False,False,5,True,50433.90625,50433.90625,0.0,0,70778880,True,21.622106350021248,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.hat,60,fx16,16,False,False,12,True,5.072110652923584,5.072021484375,0.0,0,70778880,True,15.342560856545068,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.out,60,fx16,16,False,False,12,True,5.669881343841553,5.669921875,0.0,0,70778880,True,15.503328856626661,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.softmax.in,60,fx16,16,False,False,9,True,53.73775100708008,53.73828125,0.0,0,214548480,True,15.747878274225881,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.softmax.out,60,fx16,16,False,False,14,True,1.0,1.0,0.0,0,214548480,True,15.0,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.in,60,fx16,24,False,False,5,True,50942.68359375,50942.6875,0.0,0,70778880,True,21.636587451070625,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.centered,60,fx16,24,False,False,5,True,50433.640625,50433.625,0.0,0,70778880,True,21.622098304657687,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.hat,60,fx16,16,False,False,12,True,4.995028495788574,4.9951171875,0.0,0,70778880,True,15.320518524632691,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.out,60,fx16,16,False,False,12,True,4.815967559814453,4.81591796875,0.0,0,70778880,True,15.267810818367241,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu1.in,60,fx16,16,False,False,12,True,5.713766574859619,5.7138671875,0.0,0,70778880,True,15.514467502819269,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu1.out,60,fx16,16,False,False,12,True,4.427469253540039,4.427490234375,0.0,0,70778880,True,15.146489124857641,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.in,60,fx16,24,False,False,18,True,4.427490234375,4.427490234375,0.0,0,70778880,True,21.14648912485764,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.centered,60,fx16,24,False,False,18,True,4.211313247680664,4.211311340332031,0.0,0,70778880,True,21.074269537238,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.hat,60,fx16,16,False,False,11,True,8.132603645324707,8.1328125,0.0,0,70778880,True,15.023754353299417,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.out,60,fx16,16,False,False,11,True,8.258668899536133,8.2587890625,0.0,0,70778880,True,15.045930263291577,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu2.in,60,fx16,16,False,False,12,True,5.267791271209717,5.267822265625,0.0,0,70778880,True,15.397206670418448,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu2.out,60,fx16,16,False,False,12,True,4.242628574371338,4.24267578125,0.0,0,70778880,True,15.084974434307496,0.0
backbone.proc_embs_block.layer_norm.in,3,fx16,24,False,False,3,True,254711.96875,254712.0,0.0,0,3538944,True,21.95850740394556,0.0
backbone.proc_embs_block.layer_norm.centered,3,fx16,24,False,False,3,True,252166.75,252166.75,0.0,0,3538944,True,21.944018532923963,0.0
backbone.proc_embs_block.layer_norm.hat,3,fx16,16,False,False,12,True,4.426517486572266,4.426513671875,0.0,0,3538944,True,15.146170877453079,0.0
backbone.proc_embs_block.layer_norm.out,3,fx16,16,False,False,12,True,5.402604103088379,5.402587890625,0.0,0,3538944,True,15.433650637392496,0.0
backbone.proc_embs_block.relu.in,3,int8,16,False,False,,True,8.085229873657227,8.070625305175781,0.0,0,3538944,True,7.977279923499917,0.0
models_clf.0.relu.in,3,int8,16,False,False,,True,13.348447799682617,13.328369140625,7.105427357601002e-15,0,36864,True,7.807354922057604,0.0
models_clf.0.log_softmax.in,3,fx16,16,False,False,10,True,17.005653381347656,17.005859375,0.0,0,3168,True,15.087960008003025,0.0
