lr-AdamW,step,val_loss_clf,val_acc,val_loss_total,epoch,train_loss_clf,train_acc,train_loss_total
,20159,0.07051251828670502,0.9791719913482666,0.07051251828670502,15,,,
,20159,,,,15,0.15623576939105988,0.9507594704627991,0.15623576939105988
0.00015535019940002325,20160,,,,,,,
,21419,0.06466181576251984,0.9809532165527344,0.06466181576251984,16,,,
,21419,,,,16,0.139703169465065,0.95533686876297,0.139703169465065
0.00016951404510119953,21420,,,,,,,
,22679,0.06282121688127518,0.9805074334144592,0.06282121688127518,17,,,
,22679,,,,17,0.12439020723104477,0.9605281949043274,0.12439020723104477
0.0001843639835179292,22680,,,,,,,
,23939,0.05606241524219513,0.9841190576553345,0.05606241524219513,18,,,
,23939,,,,18,0.11534298956394196,0.9633198976516724,0.11534298956394196
0.0001998709451984077,23940,,,,,,,
,25199,0.05872673541307449,0.9826844930648804,0.05872673541307449,19,,,
,25199,,,,19,0.10527171939611435,0.966232419013977,0.10527171939611435
0.00021600457453693745,25200,,,,,,,
,26459,0.06135653704404831,0.9813486337661743,0.06135653704404831,20,,,
,26459,,,,20,0.10069506615400314,0.9683688879013062,0.10069506615400314
0.00023273328919645243,26460,,,,,,,
,27719,0.04582858458161354,0.9855062365531921,0.04582858458161354,21,,,
,27719,,,,21,0.09099111706018448,0.9710990786552429,0.09099111706018448
0.00025002434193242525,27720,,,,,,,
,28979,0.04229950159788132,0.9870370030403137,0.04229950159788132,22,,,
,28979,,,,22,0.08734109997749329,0.9723541736602783,0.08734109997749329
0.00026784388469713665,28980,,,,,,,
,30239,0.0436227023601532,0.9869899749755859,0.0436227023601532,23,,,
,30239,,,,23,0.08421704173088074,0.9730203151702881,0.08421704173088074
0.00028615703489881766,30240,,,,,,,
,31499,0.03209930658340454,0.9894130229949951,0.03209930658340454,24,,,
,31499,,,,24,0.07849746942520142,0.9754781126976013,0.07849746942520142
0.00030492794368596236,31500,,,,,,,
,32759,0.04448911175131798,0.9858013987541199,0.04448911175131798,25,,,
,32759,,,,25,0.07499254494905472,0.9763999581336975,0.07499254494905472
0.00032411986612313685,32760,,,,,,,
,34019,0.038232557475566864,0.9885208606719971,0.038232557475566864,26,,,
,34019,,,,26,0.07309546321630478,0.976808488368988,0.07309546321630478
0.00034369523312091665,34020,,,,,,,
,35279,0.03399793431162834,0.9893140196800232,0.03399793431162834,27,,,
,35279,,,,27,0.06898194551467896,0.9780787825584412,0.06898194551467896
0.0003636157249791435,35280,,,,,,,
,36539,0.03254255652427673,0.9897594451904297,0.03254255652427673,28,,,
,36539,,,,28,0.06789257377386093,0.978826642036438,0.06789257377386093
0.00038384234639953754,36540,,,,,,,
,37799,0.03468722850084305,0.9895604252815247,0.03468722850084305,29,,,
,37799,,,,29,0.06639416515827179,0.9789129495620728,0.06639416515827179
0.00040433550282082515,37800,,,,,,,
,39059,0.03529232740402222,0.9894629120826721,0.03529232740402222,30,,,
,39059,,,,30,0.06399847567081451,0.9797201752662659,0.06399847567081451
0.0004250550779269517,39060,,,,,,,
,40319,0.035342779010534286,0.9891153573989868,0.035342779010534286,31,,,
,40319,,,,31,0.06092383340001106,0.9810831546783447,0.06092383340001106
0.00044596051217665495,40320,,,,,,,
,41579,0.03822150453925133,0.9864178895950317,0.03822150453925133,32,,,
,41579,,,,32,0.05889308080077171,0.9817836284637451,0.05889308080077171
0.0004670108822006704,41580,,,,,,,
,42839,0.03585290163755417,0.9889194965362549,0.03585290163755417,33,,,
,42839,,,,33,0.05946527048945427,0.9815502166748047,0.05946527048945427
0.0004881649809111501,42840,,,,,,,
,44099,0.02732354775071144,0.9919849634170532,0.02732354775071144,34,,,
,44099,,,,34,0.055298443883657455,0.9824297428131104,0.055298443883657455
0.0005093813981664703,44100,,,,,,,
,45359,0.024035153910517693,0.9923815727233887,0.024035153910517693,35,,,
,45359,,,,35,0.055688269436359406,0.9824912548065186,0.055688269436359406
0.0005306186018335297,45360,,,,,,,
,46619,0.028251443058252335,0.9925305247306824,0.028251443058252335,36,,,
,46619,,,,36,0.05236051604151726,0.98374342918396,0.05236051604151726
0.0005518350190888497,46620,,,,,,,
,47879,0.03528163954615593,0.9892147183418274,0.03528163954615593,37,,,
,47879,,,,37,0.05142992362380028,0.983795166015625,0.05142992362380028
0.0005729891177993294,47880,,,,,,,
,49139,0.02849368192255497,0.9910449981689453,0.02849368192255497,38,,,
,49139,,,,38,0.0504281185567379,0.9840906262397766,0.0504281185567379
0.0005940394878233453,49140,,,,,,,
,50399,0.024658676236867905,0.9924311637878418,0.024658676236867905,39,,,
,50399,,,,39,0.04853902757167816,0.9848352074623108,0.04853902757167816
0.0006149449220730483,50400,,,,,,,
,51659,0.021456269547343254,0.992924153804779,0.021456269547343254,40,,,
,51659,,,,40,0.04770844429731369,0.9853151440620422,0.04770844429731369
0.000635664497179175,51660,,,,,,,
,52919,0.034275513142347336,0.9897598028182983,0.034275513142347336,41,,,
,52919,,,,41,0.046625543385744095,0.9853259921073914,0.046625543385744095
0.0006561576536004625,52920,,,,,,,
,54179,0.018637418746948242,0.9947075843811035,0.018637418746948242,42,,,
,54179,,,,42,0.04459378495812416,0.986287534236908,0.04459378495812416
0.0006763842750208564,54180,,,,,,,
,55439,0.020356642082333565,0.9939646124839783,0.020356642082333565,43,,,
,55439,,,,43,0.044893939048051834,0.9860091209411621,0.044893939048051834
0.0006963047668790832,55440,,,,,,,
,56699,0.021293606609106064,0.9938164353370667,0.021293606609106064,44,,,
,56699,,,,44,0.044876471161842346,0.986338198184967,0.044876471161842346
0.0007158801338768633,56700,,,,,,,
,57959,0.02328912727534771,0.9930243492126465,0.02328912727534771,45,,,
,57959,,,,45,0.042010534554719925,0.987199068069458,0.042010534554719925
0.0007350720563140377,57960,,,,,,,
,59219,0.02001681923866272,0.994038462638855,0.02001681923866272,46,,,
,59219,,,,46,0.04082547128200531,0.9872980713844299,0.04082547128200531
0.0007538429651011822,59220,,,,,,,
,60479,0.02145518735051155,0.9936668872833252,0.02145518735051155,47,,,
,60479,,,,47,0.0412236787378788,0.9874405264854431,0.0412236787378788
0.0007721561153028634,60480,,,,,,,
,61739,0.017344558611512184,0.9948559999465942,0.017344558611512184,48,,,
,61739,,,,48,0.03975528106093407,0.9879502058029175,0.03975528106093407
0.0007899756580675747,61740,,,,,,,
,62999,0.020570481196045876,0.9940146207809448,0.020570481196045876,49,,,
,62999,,,,49,0.03837471082806587,0.9883713722229004,0.03837471082806587
0.0008072667108035476,63000,,,,,,,
,64259,0.01799657940864563,0.9945578575134277,0.01799657940864563,50,,,
,64259,,,,50,0.03811188042163849,0.9884586334228516,0.03811188042163849
0.0008239954254630627,64260,,,,,,,
,65519,0.0183472391217947,0.9946568012237549,0.0183472391217947,51,,,
,65519,,,,51,0.037067826837301254,0.98883455991745,0.037067826837301254
0.0008401290548015924,65520,,,,,,,
,66779,0.017297402024269104,0.9948041439056396,0.017297402024269104,52,,,
,66779,,,,52,0.03681467846035957,0.9891400337219238,0.03681467846035957
0.0008556360164820708,66780,,,,,,,
,68039,0.014374133199453354,0.9956475496292114,0.014374133199453354,53,,,
,68039,,,,53,0.03555372357368469,0.9889473915100098,0.03555372357368469
0.0008704859548988004,68040,,,,,,,
,69299,0.01964760012924671,0.9945586323738098,0.01964760012924671,54,,,
,69299,,,,54,0.03406944125890732,0.9896500706672668,0.03406944125890732
0.0008846498005999767,69300,,,,,,,
,70559,0.020259041339159012,0.9940639138221741,0.020259041339159012,55,,,
,70559,,,,55,0.03353631868958473,0.9897046089172363,0.03353631868958473
0.0008980998271925047,70560,,,,,,,
,71819,0.02300226502120495,0.9932724237442017,0.02300226502120495,56,,,
,71819,,,,56,0.03188501298427582,0.9904493689537048,0.03188501298427582
0.0009108097056177156,71820,,,,,,,
,73079,0.017697924748063087,0.9940150380134583,0.017697924748063087,57,,,
,73079,,,,57,0.03280830755829811,0.9900896549224854,0.03280830755829811
0.0009227545556917353,73080,,,,,,,
,74339,0.014782928861677647,0.9956458806991577,0.014782928861677647,58,,,
,74339,,,,58,0.031072063371539116,0.9907841086387634,0.031072063371539116
0.0009339109948096134,74340,,,,,,,
,75599,0.019745342433452606,0.9943608045578003,0.019745342433452606,59,,,
,75599,,,,59,0.030480466783046722,0.990790069103241,0.030480466783046722
0.0009442571837178694,75600,,,,,,,
,76859,0.020193640142679214,0.9935190677642822,0.020193640142679214,60,,,
,76859,,,,60,0.02954491786658764,0.9907765984535217,0.02954491786658764
0.0009537728692658578,76860,,,,,,,
,78119,0.020907536149024963,0.9939658641815186,0.020907536149024963,61,,,
,78119,,,,61,0.02845347858965397,0.9911932945251465,0.02845347858965397
0.0009624394240522616,78120,,,,,,,
,79379,0.01659165509045124,0.9949541687965393,0.01659165509045124,62,,,
,79379,,,,62,0.0277408380061388,0.9913849234580994,0.0277408380061388
0.0009702398828891044,79380,,,,,,,
,80639,0.019868997856974602,0.9944102764129639,0.019868997856974602,63,,,
,80639,,,,63,0.02537195384502411,0.9924536347389221,0.02537195384502411
0.0009771589760119031,80640,,,,,,,
,81899,0.021040329709649086,0.9938167333602905,0.021040329709649086,64,,,
,81899,,,,64,0.027199270203709602,0.9916701316833496,0.027199270203709602
0.0009831831589709487,81900,,,,,,,
,83159,0.013998548500239849,0.9951521158218384,0.013998548500239849,65,,,
,83159,,,,65,0.02593677118420601,0.9921537637710571,0.02593677118420601
0.0009883006391452032,83160,,,,,,,
,84419,0.006908535026013851,0.9975756406784058,0.006908535026013851,66,,,
,84419,,,,66,0.024472929537296295,0.9925642013549805,0.024472929537296295
0.0009925013988269084,84420,,,,,,,
,85679,0.010112812742590904,0.9966861605644226,0.010112812742590904,67,,,
,85679,,,,67,0.02477378398180008,0.9924832582473755,0.02477378398180008
0.000995777214831719,85680,,,,,,,
,86939,0.014818376861512661,0.9949542880058289,0.014818376861512661,68,,,
,86939,,,,68,0.025402547791600227,0.9921725988388062,0.025402547791600227
0.0009981216745959735,86940,,,,,,,
,88199,0.01204727590084076,0.9958925843238831,0.01204727590084076,69,,,
,88199,,,,69,0.022452151402831078,0.9932836294174194,0.022452151402831078
0.0009995301887295873,88200,,,,,,,
,89459,0.015494883060455322,0.995499312877655,0.015494883060455322,70,,,
,89459,,,,70,0.022032087668776512,0.99323970079422,0.022032087668776512
0.001,89460,,,,,,,
,90719,0.016812385991215706,0.9947054386138916,0.016812385991215706,71,,,
,90719,,,,71,0.022384503856301308,0.9931649565696716,0.022384503856301308
0.0009999125808060514,90720,,,,,,,
,91979,0.019440675154328346,0.9949525594711304,0.019440675154328346,72,,,
,91979,,,,72,0.02300002984702587,0.9932026267051697,0.02300002984702587
0.0009996503537927897,91980,,,,,,,
,93239,0.014047745615243912,0.9957952499389648,0.014047745615243912,73,,,
,93239,,,,73,0.021405570209026337,0.993419349193573,0.021405570209026337
0.0009992134106552783,93240,,,,,,,
,94499,0.009463358670473099,0.9972789287567139,0.009463358670473099,74,,,
,94499,,,,74,0.020713170990347862,0.9937236309051514,0.020713170990347862
0.0009986019041829956,94500,,,,,,,
,95759,0.015180573798716068,0.9953005909919739,0.015180573798716068,75,,,
,95759,,,,75,0.019705841317772865,0.9939347505569458,0.019705841317772865
0.000997816048206409,95760,,,,,,,
,97019,0.013623660430312157,0.996139645576477,0.013623660430312157,76,,,
,97019,,,,76,0.02141568996012211,0.9937062859535217,0.02141568996012211
0.0009968561175222016,97020,,,,,,,
,98279,0.010748432017862797,0.9971808791160583,0.010748432017862797,77,,,
,98279,,,,77,0.017904624342918396,0.9946973323822021,0.017904624342918396
0.0009957224477971825,98280,,,,,,,
,99539,0.012519619427621365,0.9966351985931396,0.012519619427621365,78,,,
,99539,,,,78,0.01934814639389515,0.9939659237861633,0.01934814639389515
0.0009944154354509117,99540,,,,,,,
,100799,0.012669552117586136,0.9959443807601929,0.012669552117586136,79,,,
,100799,,,,79,0.018647298216819763,0.9944124817848206,0.018647298216819763
0.0009929355375170809,100800,,,,,,,
,102059,0.01034624595195055,0.9970308542251587,0.01034624595195055,80,,,
,102059,,,,80,0.01793234795331955,0.9944618940353394,0.01793234795331955
0.0009912832714836976,102060,,,,,,,
,103319,0.009617751464247704,0.9972294569015503,0.009617751464247704,81,,,
,103319,,,,81,0.0187899898737669,0.9943564534187317,0.0187899898737669
0.0009894592151121324,103320,,,,,,,
,104579,0.011550969444215298,0.9966351389884949,0.011550969444215298,82,,,
,104579,,,,82,0.01757677085697651,0.9947599768638611,0.01757677085697651
0.0009874640062350875,104580,,,,,,,
,105839,0.00959218293428421,0.9972286820411682,0.00959218293428421,83,,,
,105839,,,,83,0.01700965128839016,0.9948773384094238,0.01700965128839016
0.0009852983425335607,105840,,,,,,,
,107099,0.009343812242150307,0.9972294569015503,0.009343812242150307,84,,,
,107099,,,,84,0.01698606088757515,0.9950824975967407,0.01698606088757515
0.0009829629812928816,107100,,,,,,,
,108359,0.00915972888469696,0.9974265098571777,0.00915972888469696,85,,,
,108359,,,,85,0.01686806231737137,0.9949202537536621,0.01686806231737137
0.000980458739137906,108360,,,,,,,
,109619,0.00966936070472002,0.9973269104957581,0.00966936070472002,86,,,
,109619,,,,86,0.015942050144076347,0.995131254196167,0.015942050144076347
0.0009777864917474587,109620,,,,,,,
,110879,0.009656163863837719,0.9966862201690674,0.009656163863837719,87,,,
,110879,,,,87,0.016297675669193268,0.9949644207954407,0.016297675669193268
0.0009749471735481295,110880,,,,,,,
,112139,0.015723228454589844,0.9956474900245667,0.015723228454589844,88,,,
,112139,,,,88,0.015485896728932858,0.9952056407928467,0.015485896728932858
0.0009719417773875231,112140,,,,,,,
,113399,0.01212538406252861,0.9965865612030029,0.01212538406252861,89,,,
,113399,,,,89,0.014435228891670704,0.9957146644592285,0.014435228891670704
0.0009687713541870824,113400,,,,,,,
,114659,0.011473636142909527,0.9969327449798584,0.011473636142909527,90,,,
,114659,,,,90,0.0158685389906168,0.9952124953269958,0.0158685389906168
0.0009654370125746047,114660,,,,,,,
,115919,0.010538613423705101,0.996932864189148,0.010538613423705101,91,,,
,115919,,,,91,0.013988780789077282,0.9959379434585571,0.013988780789077282
0.0009619399184965783,115920,,,,,,,
,117179,0.007795762270689011,0.9972295761108398,0.007795762270689011,92,,,
,117179,,,,92,0.014515135437250137,0.995739758014679,0.014515135437250137
0.0009582812948104762,117180,,,,,,,
,118439,0.013084899634122849,0.9967349171638489,0.013084899634122849,93,,,
,118439,,,,93,0.01386149413883686,0.9957947731018066,0.01386149413883686
0.0009544624208571506,118440,,,,,,,
,119699,0.013419626280665398,0.996587336063385,0.013419626280665398,94,,,
,119699,,,,94,0.014827854000031948,0.9953984618186951,0.014827854000031948
0.0009504846320134736,119700,,,,,,,
,120959,0.010421248152852058,0.9970325231552124,0.010421248152852058,95,,,
,120959,,,,95,0.013284713961184025,0.9959502816200256,0.013284713961184025
0.0009463493192253872,120960,,,,,,,
,122219,0.010564080439507961,0.9969335198402405,0.010564080439507961,96,,,
,122219,,,,96,0.013566900976002216,0.9957519769668579,0.013566900976002216
0.0009420579285215178,122220,,,,,,,
,123479,0.00998567696660757,0.9974775314331055,0.00998567696660757,97,,,
,123479,,,,97,0.013135840184986591,0.9960370659828186,0.013135840184986591
0.000937611960507533,123480,,,,,,,
,124739,0.010995396412909031,0.9969327449798584,0.010995396412909031,98,,,
,124739,,,,98,0.01257666852325201,0.9963160157203674,0.01257666852325201
0.0009330129698414117,124740,,,,,,,
,125999,0.007956012152135372,0.9974274039268494,0.007956012152135372,99,,,
,125999,,,,99,0.01295459270477295,0.996278703212738,0.01295459270477295
0.0009282625646898148,126000,,,,,,,
,127259,0.009037393145263195,0.9970307946205139,0.009037393145263195,100,,,
,127259,,,,100,0.013784688897430897,0.9959126710891724,0.013784688897430897
0.0009233624061657436,127260,,,,,,,
,128519,0.010839898139238358,0.9965376853942871,0.010839898139238358,101,,,
,128519,,,,101,0.012103043496608734,0.99638432264328,0.012103043496608734
0.0009183142077476857,128520,,,,,,,
,129779,0.010936364531517029,0.9970324635505676,0.010936364531517029,102,,,
,129779,,,,102,0.012947026640176773,0.9961171746253967,0.012947026640176773
0.0009131197346804487,129780,,,,,,,
,131039,0.009745149873197079,0.9968832731246948,0.009745149873197079,103,,,
,131039,,,,103,0.012442700564861298,0.9963040947914124,0.012442700564861298
0.0009077808033578921,131040,,,,,,,
,132299,0.008413061499595642,0.997527003288269,0.008413061499595642,104,,,
,132299,,,,104,0.011266124434769154,0.9964272975921631,0.011266124434769154
0.0009022992806877745,132300,,,,,,,
,133559,0.0060554929077625275,0.9982689619064331,0.0060554929077625275,105,,,
,133559,,,,105,0.011804955080151558,0.9964277148246765,0.011804955080151558
0.0008966770834389369,133560,,,,,,,
,134819,0.007798343431204557,0.9978716373443604,0.007798343431204557,106,,,
,134819,,,,106,0.012460712343454361,0.9961854219436646,0.012460712343454361
0.0008909161775710499,134820,,,,,,,
,136079,0.010622497648000717,0.9969327449798584,0.010622497648000717,107,,,
,136079,,,,107,0.011084947735071182,0.9968619346618652,0.011084947735071182
0.0008850185775471609,136080,,,,,,,
,137339,0.007369526661932468,0.9979227185249329,0.007369526661932468,108,,,
,137339,,,,108,0.010778220370411873,0.9968374371528625,0.010778220370411873
0.0008789863456292802,137340,,,,,,,
,138599,0.006484024692326784,0.9980217814445496,0.006484024692326784,109,,,
,138599,,,,109,0.011044791899621487,0.996557354927063,0.011044791899621487
0.0008728215911572529,138600,,,,,,,
,139859,0.008822035975754261,0.9976754784584045,0.008822035975754261,110,,,
,139859,,,,110,0.01137084886431694,0.9965581893920898,0.01137084886431694
0.0008665264698111694,139860,,,,,,,
,141119,0.006455724127590656,0.9981197714805603,0.006455724127590656,111,,,
,141119,,,,111,0.010403607040643692,0.9968181252479553,0.010403607040643692
0.0008601031828575701,141120,,,,,,,
,142379,0.008829299360513687,0.9973770380020142,0.008829299360513687,112,,,
,142379,,,,112,0.010317851789295673,0.9967318773269653,0.010317851789295673
0.0008535539763797113,142380,,,,,,,
,143639,0.011558422818779945,0.9968346357345581,0.011558422818779945,113,,,
,143639,,,,113,0.010232212021946907,0.9970107078552246,0.010232212021946907
0.0008468811404921587,143640,,,,,,,
,144899,0.008221257477998734,0.9974775314331055,0.008221257477998734,114,,,
,144899,,,,114,0.010319781489670277,0.9970290660858154,0.010319781489670277
0.000840087008539984,144900,,,,,,,
,146159,0.00788257084786892,0.9979227185249329,0.00788257084786892,115,,,
,146159,,,,115,0.00994001142680645,0.9969180226325989,0.00994001142680645
0.000833173956282846,146160,,,,,,,
,147419,0.008944673463702202,0.9979228377342224,0.008944673463702202,116,,,
,147419,,,,116,0.009542612358927727,0.9971408247947693,0.009542612358927727
0.0008261444010642379,147420,,,,,,,
,148679,0.007036585360765457,0.9980711340904236,0.007036585360765457,117,,,
,148679,,,,117,0.009324934333562851,0.9970975518226624,0.009324934333562851
0.0008190008009661964,148680,,,,,,,
,149939,0.007091861218214035,0.9979721903800964,0.007091861218214035,118,,,
,149939,,,,118,0.00964216236025095,0.9971663355827332,0.00964216236025095
0.000811745653949763,149940,,,,,,,
,151199,0.006491604261100292,0.998170018196106,0.006491604261100292,119,,,
,151199,,,,119,0.010455077514052391,0.9967871308326721,0.010455077514052391
0.0008043814969815022,151200,,,,,,,
,152459,0.006740026641637087,0.9977240562438965,0.006740026641637087,120,,,
,152459,,,,120,0.008757893927395344,0.9972831606864929,0.008757893927395344
0.0007969109051463795,152460,,,,,,,
,153719,0.007736894302070141,0.9978238344192505,0.007736894302070141,121,,,
,153719,,,,121,0.008332634344696999,0.9974139332771301,0.008332634344696999
0.0007893364907473105,153720,,,,,,,
,154979,0.016807083040475845,0.9956458806991577,0.016807083040475845,122,,,
,154979,,,,122,0.00897743459790945,0.997339129447937,0.00897743459790945
0.0007816609023916948,154980,,,,,,,
,156239,0.006923846434801817,0.9977232217788696,0.006923846434801817,123,,,
,156239,,,,123,0.009276549331843853,0.9971098303794861,0.009276549331843853
0.0007738868240652572,156240,,,,,,,
,157499,0.005945989862084389,0.9984166026115417,0.005945989862084389,124,,,
,157499,,,,124,0.008655359968543053,0.9975066781044006,0.008655359968543053
0.0007660169741935151,157500,,,,,,,
,158759,0.00667559914290905,0.9984173774719238,0.00667559914290905,125,,,
,158759,,,,125,0.007463274523615837,0.9976992607116699,0.007463274523615837
0.0007580541046912057,158760,,,,,,,
,160019,0.0072416034527122974,0.9977743625640869,0.0072416034527122974,126,,,
,160019,,,,126,0.00815520342439413,0.9975066781044006,0.00815520342439413
0.0007500009999999999,160020,,,,,,,
,161279,0.028743360191583633,0.9927279949188232,0.028743360191583633,127,,,
,161279,,,,127,0.008023800328373909,0.9977049827575684,0.008023800328373909
0.0007418604761148456,161280,,,,,,,
,162539,0.00641939090564847,0.9981693625450134,0.00641939090564847,128,,,
,162539,,,,128,0.008503873832523823,0.9974512457847595,0.008503873832523823
0.0007336353795992744,162540,,,,,,,
,163799,0.009721052832901478,0.9974767565727234,0.009721052832901478,129,,,
,163799,,,,129,0.007605159655213356,0.9977985620498657,0.007605159655213356
0.000725328586590021,163800,,,,,,,
,165059,0.006276875734329224,0.998417317867279,0.006276875734329224,130,,,
,165059,,,,130,0.007101407274603844,0.9978913068771362,0.007101407274603844
0.0007169430017913008,165060,,,,,,,
,166319,0.0062593440525233746,0.9984667897224426,0.0062593440525233746,131,,,
,166319,,,,131,0.007636342663317919,0.9976741671562195,0.007636342663317919
0.0007084815574590985,166320,,,,,,,
,167579,0.0068294694647192955,0.9980207681655884,0.0068294694647192955,132,,,
,167579,,,,132,0.007757926359772682,0.9977735877037048,0.007757926359772682
0.0006999472123758217,167580,,,,,,,
,168839,0.007449484430253506,0.9974760413169861,0.007449484430253506,133,,,
,168839,,,,133,0.006339268293231726,0.9980648756027222,0.006339268293231726
0.0006913429508156802,168840,,,,,,,
,170099,0.005476059857755899,0.9983177185058594,0.005476059857755899,134,,,
,170099,,,,134,0.007159421686083078,0.9977855682373047,0.007159421686083078
0.0006826717815011488,170100,,,,,,,
,171359,0.0076088630594313145,0.9979219436645508,0.0076088630594313145,135,,,
,171359,,,,135,0.006486178375780582,0.9979718923568726,0.006486178375780582
0.0006739367365508843,171360,,,,,,,
,172619,0.004748633597046137,0.9987635016441345,0.004748633597046137,136,,,
,172619,,,,136,0.006925680674612522,0.9979844689369202,0.006925680674612522
0.0006651408704194596,172620,,,,,,,
,173879,0.0045311530120670795,0.9989614486694336,0.0045311530120670795,137,,,
,173879,,,,137,0.005689459387212992,0.9982194304466248,0.005689459387212992
0.0006562872588292863,173880,,,,,,,
,175139,0.006216379348188639,0.9982194900512695,0.006216379348188639,138,,,
,175139,,,,138,0.00677775964140892,0.9980028867721558,0.00677775964140892
0.0006473789976951033,175140,,,,,,,
,176399,0.009178023785352707,0.9979210495948792,0.009178023785352707,139,,,
,176399,,,,139,0.006229419261217117,0.998120903968811,0.006229419261217117
0.0006384192020414017,176400,,,,,,,
,177659,0.008645587600767612,0.9973281621932983,0.008645587600767612,140,,,
,177659,,,,140,0.0063231028616428375,0.9980465769767761,0.0063231028616428375
0.0006294110049131701,177660,,,,,,,
,178919,0.008947773836553097,0.997279703617096,0.008947773836553097,141,,,
,178919,,,,141,0.006029206793755293,0.9982070922851562,0.006029206793755293
0.0006203575562803357,178920,,,,,,,
,180179,0.004281228873878717,0.998516321182251,0.004281228873878717,142,,,
,180179,,,,142,0.004938116762787104,0.9985241293907166,0.004938116762787104
0.0006112620219362892,180180,,,,,,,
,181439,0.0049114348366856575,0.9988625049591064,0.0049114348366856575,143,,,
,181439,,,,143,0.006077991332858801,0.9982386827468872,0.006077991332858801
0.0006021275823908766,181440,,,,,,,
,182699,0.005420842207968235,0.9985162019729614,0.005420842207968235,144,,,
,182699,,,,144,0.006159027572721243,0.9981576800346375,0.006159027572721243
0.000592957431758243,182700,,,,,,,
,183959,0.005224599968641996,0.9986152052879333,0.005224599968641996,145,,,
,183959,,,,145,0.004721818491816521,0.9985605478286743,0.004721818491816521
0.0005837547766399216,183960,,,,,,,
,185219,0.0036110265646129847,0.9988616108894348,0.0036110265646129847,146,,,
,185219,,,,146,0.0053778160363435745,0.9983499050140381,0.0053778160363435745
0.0005745228350035547,185220,,,,,,,
,186479,0.004119724500924349,0.9989614486694336,0.004119724500924349,147,,,
,186479,,,,147,0.005376529414206743,0.9984309077262878,0.005376529414206743
0.0005652648350576414,186480,,,,,,,
,187739,0.005972191225737333,0.9987636208534241,0.005972191225737333,148,,,
,187739,,,,148,0.004411625675857067,0.9986228346824646,0.004411625675857067
0.0005559840141227016,187740,,,,,,,
,188999,0.004032331518828869,0.9987636208534241,0.004032331518828869,149,,,
,188999,,,,149,0.005067079793661833,0.9984309077262878,0.005067079793661833
0.0005466836174992583,189000,,,,,,,
,190259,0.005555643700063229,0.9985649585723877,0.005555643700063229,150,,,
,190259,,,,150,0.004679146222770214,0.998710036277771,0.004679146222770214
0.0005373668973330249,190260,,,,,,,
